Zone-1,Zone-2,Zone-3,Zone -4,Zone-5,Zone-6,Zone-7
0.94566,1.03728,0.595674,0.622127,0.65709,1.135347,0.851199
0.950452,0.652185,0.622757,0.649209,0.683767,1.134555,0.870327
1.4291,1.23241,0.608426,0.634685,0.668994,1.115175,0.864751
1.42192,1.88704,0.604127,0.632404,0.665975,1.075415,0.827223
0.879082,0.648521,0.622893,0.657125,0.684101,1.068532,0.817782
0.889832,0.662191,0.654147,0.707179,0.709764,1.111952,0.863226
0.983304,0.837023,0.868288,0.962813,0.91867,1.273248,1.013092
1.19681,1.77371,1.284462,1.423924,1.350704,1.588314,1.248108
1.68528,1.92578,1.507902,1.646062,1.632274,1.616403,1.235166
1.66066,1.77317,1.533738,1.615079,1.733911,1.509739,1.107233
1.29992,1.84606,1.372025,1.460327,1.558187,1.267777,0.900788
0.999377,1.33302,1.260831,1.338593,1.397982,1.113272,0.805041
1.82245,1.94648,1.316037,1.376615,1.425976,1.279228,0.999964
2.24356,2.13415,1.09952,1.144074,1.184068,1.030944,0.83497
0.46193,0.537471,0.513548,0.539835,0.569144,0.571385,0.39398
0.413259,0.44368,0.426298,0.445636,0.470853,0.514583,0.345108
0.383906,0.930252,0.389108,0.405384,0.428748,0.480052,0.315679
0.370468,0.389219,0.37499,0.390992,0.414226,0.468395,0.301947
0.389912,0.374667,0.361137,0.376316,0.399161,0.492597,0.320692
0.846106,0.415955,0.399613,0.41706,0.4431,0.578522,0.382858
0.663023,1.26429,0.583381,0.62202,0.686408,0.863982,0.57939
3.24794,4.69699,0.777076,0.856003,0.997052,0.987879,0.709656
2.3133,2.19838,0.715486,0.786491,0.903976,1.039357,0.775643
2.15713,3.90141,0.590005,0.623017,0.671127,1.105868,0.839701
0.924394,0.625272,0.595674,0.622127,0.65709,1.150592,0.851199
0.937361,0.652185,0.622757,0.649209,0.683767,1.144378,0.870327
0.920996,0.966669,0.608426,0.634685,0.668994,1.124084,0.864751
1.46897,1.53246,0.604127,0.632404,0.665975,1.08045,0.827223
1.74172,2.08875,0.66321,0.697442,0.724418,1.108771,0.858099
0.873902,0.662191,0.654147,0.707179,0.709764,1.116147,0.863226
2.21697,2.13098,1.032239,1.126764,1.082621,1.442672,1.177043
2.58355,2.41666,1.398188,1.53765,1.46443,1.706361,1.361834
4.10732,4.60561,1.775187,1.913347,1.899559,1.883427,1.502451
5.29466,5.115,1.479147,1.560488,1.67932,1.442513,1.052642
2.75936,6.03282,1.372025,1.460327,1.558187,1.251603,0.900788
0.980218,1.38722,1.260831,1.338593,1.397982,1.126342,0.805041
0.756124,1.0742,1.018118,1.078696,1.128057,0.994895,0.702045
0.554488,0.80912,0.768063,0.812617,0.852611,0.722779,0.503513
0.933412,1.23662,0.519695,0.545982,0.575291,0.595324,0.400127
0.400542,0.447369,0.429986,0.449324,0.474541,0.534292,0.348796
0.369722,0.406028,0.391567,0.407843,0.431207,0.500592,0.318138
0.354106,0.390448,0.376219,0.392221,0.415455,0.488004,0.303176
0.374263,0.377126,0.363596,0.378775,0.40162,0.510526,0.323151
0.437262,0.419643,0.403302,0.420749,0.446789,0.59267,0.386547
0.647086,1.17885,0.593217,0.631856,0.696244,0.875863,0.589226
1.93626,1.55247,0.796748,0.875675,1.016724,1.010487,0.729328
1.65402,3.30848,0.744993,0.815998,0.933483,1.067082,0.80515
1.43511,1.11318,0.652337,0.685349,0.733459,1.183801,0.902033
1.40262,1.67071,0.643624,0.670077,0.70504,1.206571,0.899149
0.96286,1.23723,0.672551,0.699003,0.733561,1.202558,0.920121
1.48954,1.42372,0.653917,0.680176,0.714485,1.175293,0.910242
0.904232,1.15218,0.645315,0.673592,0.707163,1.131367,0.868411
1.27086,1.04173,0.657933,0.692165,0.719141,1.113602,0.852822
0.890219,0.69969,0.691647,0.744679,0.747264,1.165134,0.900726
0.979502,0.870834,0.902099,0.996624,0.952481,1.322866,1.046903
1.17944,1.87606,1.317658,1.45712,1.3839,1.636238,1.281304
1.20037,1.49457,1.522658,1.660818,1.64703,1.647957,1.249922
1.56736,1.61275,1.510499,1.59184,1.710672,1.500863,1.083994
1.55707,2.32239,1.422478,1.51078,1.60864,1.336393,0.951241
0.996139,1.36621,1.294028,1.37179,1.431179,1.161724,0.838238
0.76553,1.65306,1.045167,1.105745,1.155106,1.019341,0.729094
0.550268,0.823874,0.782817,0.827371,0.867365,0.725333,0.518267
0.433868,0.543618,0.519695,0.545982,0.575291,0.584364,0.400127
0.384486,0.447369,0.429986,0.449324,0.474541,0.522902,0.348796
0.354968,0.406028,0.391567,0.407843,0.431207,0.489927,0.318138
0.739652,0.390448,0.376219,0.392221,0.415455,0.475893,0.303176
0.363433,0.377126,0.363596,0.378775,0.40162,0.497776,0.323151
0.427946,0.419643,0.403302,0.420749,0.446789,0.583729,0.386547
0.814624,1.33917,0.593217,0.631856,0.696244,0.871558,0.589226
4.28891,5.49439,0.889741,0.968668,1.109717,1.06985,0.822321
1.21884,2.02891,0.744993,0.815998,0.933483,1.072192,0.80515
1.36683,2.24946,0.631808,0.66482,0.71293,1.14932,0.881504
2.26101,2.90121,0.654246,0.680699,0.715662,1.202531,0.909771
1.66493,1.32833,0.712511,0.738963,0.773521,1.23273,0.960081
1.45368,1.37892,0.691145,0.717404,0.751713,1.20501,0.94747
2.09068,2.26428,0.753194,0.781471,0.815042,1.234229,0.97629
1.59539,1.62691,0.730372,0.764604,0.79158,1.181927,0.925261
1.19501,0.986858,0.691647,0.744679,0.747264,1.163673,0.900726
0.973586,0.870834,0.902099,0.996624,0.952481,1.32448,1.046903
1.17695,1.67748,1.317658,1.45712,1.3839,1.640302,1.281304
1.19565,1.49457,1.522658,1.660818,1.64703,1.65092,1.249922
1.74079,2.50614,1.510499,1.59184,1.710672,1.504085,1.083994
2.00206,2.39775,1.464506,1.552808,1.650668,1.379464,0.993269
1.00256,1.75995,1.294028,1.37179,1.431179,1.171011,0.838238
0.774365,1.10125,1.045167,1.105745,1.155106,1.033913,0.729094
2.12678,1.85484,1.242393,1.286947,1.326941,1.2043,0.977843
0.589213,0.537471,0.513548,0.539835,0.569144,0.598567,0.39398
0.39335,0.44368,0.426298,0.445636,0.470853,0.545672,0.345108
0.366571,0.797533,0.389108,0.405384,0.428748,0.516823,0.315679
0.354915,0.389219,0.37499,0.390992,0.414226,0.506217,0.301947
0.375807,0.374667,0.361137,0.376316,0.399161,0.529976,0.320692
0.44095,0.415955,0.399613,0.41706,0.4431,0.614883,0.382858
1.43562,2.10599,0.583381,0.62202,0.686408,0.939693,0.57939
0.776953,1.30461,0.777076,0.856003,0.997052,1.020948,0.709656
6.59249,5.2674,0.715486,0.786491,0.903976,1.015971,0.775643
3.49943,4.72092,0.590005,0.623017,0.671127,1.146956,0.839701
0.919595,0.625272,0.595674,0.622127,0.65709,1.203498,0.851199
0.928922,1.17829,0.622757,0.649209,0.683767,1.152444,0.870327
0.920434,0.63756,0.608426,0.634685,0.668994,1.142688,0.864751
1.27495,0.633492,0.604127,0.632404,0.665975,1.111306,0.827223
0.854938,0.648521,0.622893,0.657125,0.684101,1.094515,0.817782
0.867107,0.662191,0.654147,0.707179,0.709764,1.139423,0.863226
0.959474,1.23075,0.868288,0.962813,0.91867,1.317202,1.013092
1.56755,1.76024,1.284462,1.423924,1.350704,1.654389,1.248108
1.19023,1.46322,1.491306,1.629466,1.615678,1.650298,1.21857
1.60282,2.61511,1.479147,1.560488,1.67932,1.496997,1.052642
1.74531,3.15929,1.372025,1.460327,1.558187,1.319257,0.900788
0.991934,1.33302,1.260831,1.338593,1.397982,1.168431,0.805041
1.84182,3.48721,1.018118,1.078696,1.128057,1.024712,0.702045
1.09237,2.26869,0.768063,0.812617,0.852611,0.750514,0.503513
0.461231,0.537471,0.513548,0.539835,0.569144,0.624797,0.39398
0.414407,0.44368,0.426298,0.445636,0.470853,0.567115,0.345108
0.387202,0.403569,0.389108,0.405384,0.428748,0.531195,0.315679
0.375386,0.389219,0.37499,0.390992,0.414226,0.520705,0.301947
0.396807,0.374667,0.361137,0.376316,0.399161,0.541862,0.320692
0.460979,0.415955,0.399613,0.41706,0.4431,0.62462,0.382858
0.680999,0.629536,0.583381,0.62202,0.686408,0.914777,0.57939
0.79804,0.881473,0.777076,0.856003,0.997052,1.035203,0.709656
0.855403,1.20983,0.715486,0.786491,0.903976,1.092967,0.775643
2.03708,2.51082,0.590005,0.623017,0.671127,1.153152,0.839701
2.5928,2.12028,0.773872,0.800325,0.835288,1.385394,1.029397
1.39329,1.13308,0.659168,0.68562,0.720178,1.236267,0.906738
0.923616,0.63756,0.608426,0.634685,0.668994,1.175127,0.864751
0.889239,1.35598,0.604127,0.632404,0.665975,1.125241,0.827223
1.26252,0.763333,0.622893,0.657125,0.684101,1.110962,0.817782
0.874299,0.662191,0.654147,0.707179,0.709764,1.153175,0.863226
0.964493,0.837023,0.868288,0.962813,0.91867,1.319495,1.013092
1.18211,1.21774,1.284462,1.423924,1.350704,1.646821,1.248108
2.42608,2.91465,1.800139,1.938299,1.924511,1.953973,1.527403
1.36894,2.39731,1.479147,1.560488,1.67932,1.492604,1.052642
1.50191,1.68508,1.372025,1.460327,1.558187,1.3085,0.900788
1.00416,2.15148,1.260831,1.338593,1.397982,1.1546,0.805041
1.41248,1.79228,1.018118,1.078696,1.128057,1.023214,0.702045
0.582577,0.80912,0.768063,0.812617,0.852611,0.750838,0.503513
0.475288,0.537471,0.513548,0.539835,0.569144,0.618642,0.39398
0.429253,0.44368,0.426298,0.445636,0.470853,0.571194,0.345108
0.400947,0.403569,0.389108,0.405384,0.428748,0.546025,0.315679
0.387007,0.389219,0.37499,0.390992,0.414226,0.54206,0.301947
0.406819,0.374667,0.361137,0.376316,0.399161,0.57327,0.320692
0.470741,0.415955,0.399613,0.41706,0.4431,0.658576,0.382858
1.14685,1.0976,0.583381,0.62202,0.686408,0.970172,0.57939
0.80585,0.881473,0.777076,0.856003,0.997052,1.079178,0.709656
1.37934,2.13159,0.715486,0.786491,0.903976,1.13504,0.775643
1.23342,1.83302,0.590005,0.623017,0.671127,1.198948,0.839701
0.927337,0.957889,0.595674,0.622127,0.65709,1.296787,0.851199
1.32561,0.652185,0.622757,0.649209,0.683767,1.226821,0.870327
0.91543,0.63756,0.608426,0.634685,0.668994,1.185441,0.864751
1.43783,2.13914,0.604127,0.632404,0.665975,1.148483,0.827223
0.855389,0.648521,0.622893,0.657125,0.684101,1.128239,0.817782
0.862467,0.662191,0.654147,0.707179,0.709764,1.190345,0.863226
0.951925,0.837023,0.868288,0.962813,0.91867,1.35243,1.013092
1.16711,1.61147,1.284462,1.423924,1.350704,1.692698,1.248108
1.6003,1.46322,1.491306,1.629466,1.615678,1.683548,1.21857
1.58739,2.97988,1.479147,1.560488,1.67932,1.526828,1.052642
1.45436,2.40508,1.372025,1.460327,1.558187,1.343165,0.900788
1.13845,1.66577,1.260831,1.338593,1.397982,1.185362,0.805041
0.771825,1.46799,1.018118,1.078696,1.128057,1.055092,0.702045
0.570202,0.80912,0.768063,0.812617,0.852611,0.782996,0.503513
0.463223,0.537471,0.513548,0.539835,0.569144,0.657557,0.39398
0.416143,0.44368,0.426298,0.445636,0.470853,0.609541,0.345108
0.388517,0.403569,0.389108,0.405384,0.428748,0.577885,0.315679
0.376678,0.389219,0.37499,0.390992,0.414226,0.561053,0.301947
0.791922,0.374667,0.361137,0.376316,0.399161,0.581137,0.320692
0.462614,0.415955,0.399613,0.41706,0.4431,0.661187,0.382858
0.681056,1.62788,0.583381,0.62202,0.686408,0.963855,0.57939
1.19185,0.881473,0.777076,0.856003,0.997052,1.08146,0.709656
1.32521,1.99258,0.715486,0.786491,0.903976,1.13074,0.775643
2.60418,2.05528,0.590005,0.623017,0.671127,1.187727,0.839701
1.95522,3.401,0.595674,0.622127,0.65709,1.266794,0.851199
0.920429,1.46126,0.622757,0.649209,0.683767,1.183941,0.870327
1.30357,0.63756,0.608426,0.634685,0.668994,1.185319,0.864751
0.873804,0.633492,0.604127,0.632404,0.665975,1.14426,0.827223
0.856146,0.648521,0.622893,0.657125,0.684101,1.130151,0.817782
0.86753,0.662191,0.654147,0.707179,0.709764,1.177904,0.863226
0.961028,0.837023,0.868288,0.962813,0.91867,1.343007,1.013092
1.16861,1.86389,1.284462,1.423924,1.350704,1.676611,1.248108
2.6309,2.16256,1.491306,1.629466,1.615678,1.672999,1.21857
3.05002,5.17063,1.479147,1.560488,1.67932,1.513981,1.052642
1.08714,1.53257,1.372025,1.460327,1.558187,1.337799,0.900788
0.980966,2.07058,1.260831,1.338593,1.397982,1.175846,0.805041
3.48963,4.89362,1.018118,1.078696,1.128057,1.018303,0.702045
0.55742,0.80912,0.768063,0.812617,0.852611,0.766937,0.503513
0.450238,0.537471,0.513548,0.539835,0.569144,0.62933,0.39398
0.403243,0.44368,0.426298,0.445636,0.470853,0.57055,0.345108
0.37569,0.403569,0.389108,0.405384,0.428748,0.563422,0.315679
0.362889,0.389219,0.37499,0.390992,0.414226,0.53248,0.301947
0.383998,0.374667,0.361137,0.376316,0.399161,0.573034,0.320692
0.447583,0.415955,0.399613,0.41706,0.4431,0.656522,0.382858
0.660968,0.629536,0.583381,0.62202,0.686408,0.962592,0.57939
0.781417,0.881473,0.777076,0.856003,0.997052,1.078861,0.709656
1.26272,1.26662,0.715486,0.786491,0.903976,1.132821,0.775643
1.43153,1.07889,0.64577,0.678782,0.726892,1.25355,0.895466
0.930614,0.7869,0.595674,0.622127,0.65709,1.271309,0.851199
0.936572,0.979342,0.622757,0.649209,0.683767,1.234282,0.870327
0.919831,0.63756,0.608426,0.634685,0.668994,1.206627,0.864751
0.87696,0.633492,0.604127,0.632404,0.665975,1.166359,0.827223
0.964306,0.648521,0.622893,0.657125,0.684101,1.163746,0.817782
1.15518,0.662191,0.654147,0.707179,0.709764,1.202969,0.863226
1.99554,2.18482,1.115528,1.210053,1.16591,1.597894,1.260332
2.71171,2.40371,1.70076,1.840222,1.767002,2.097597,1.664406
1.19361,1.66524,1.491306,1.629466,1.615678,1.695841,1.21857
1.15892,1.5814,1.479147,1.560488,1.67932,1.553376,1.052642
1.10381,1.53257,1.372025,1.460327,1.558187,1.36851,0.900788
0.997844,1.33302,1.260831,1.338593,1.397982,1.219623,0.805041
1.17125,1.50215,1.018118,1.078696,1.128057,1.08953,0.702045
0.577763,0.80912,0.768063,0.812617,0.852611,0.815935,0.503513
0.480281,0.543618,0.519695,0.545982,0.575291,0.688364,0.400127
0.432298,0.447369,0.429986,0.449324,0.474541,0.629209,0.348796
0.405019,0.406028,0.391567,0.407843,0.431207,0.597889,0.318138
0.391491,0.390448,0.376219,0.392221,0.415455,0.591402,0.303176
0.413554,0.377126,0.363596,0.378775,0.40162,0.620827,0.323151
0.479155,0.419643,0.403302,0.420749,0.446789,0.705649,0.386547
1.17613,1.06001,0.593217,0.631856,0.696244,1.021073,0.589226
0.832661,1.57731,0.796748,0.875675,1.016724,1.137705,0.729328
0.898259,0.83806,0.744993,0.815998,0.933483,1.200606,0.80515
4.47286,3.45892,1.368055,1.401067,1.449177,2.012902,1.617751
3.8258,3.15309,0.731459,0.757912,0.792875,1.397655,0.986984
3.16085,4.06955,0.816151,0.842603,0.877161,1.404025,1.063721
4.69215,3.64995,0.653917,0.680176,0.714485,1.28561,0.910242
2.96118,5.02144,0.645315,0.673592,0.707163,1.176057,0.868411
1.83766,2.74944,0.657933,0.692165,0.719141,1.164393,0.852822
0.915479,1.20847,0.691647,0.744679,0.747264,1.21794,0.900726
1.4688,0.870834,0.902099,0.996624,0.952481,1.403324,1.046903
1.22675,1.64446,1.317658,1.45712,1.3839,1.752584,1.281304
1.24307,1.49457,1.522658,1.660818,1.64703,1.732542,1.249922
1.19921,2.12736,1.510499,1.59184,1.710672,1.591712,1.083994
1.14797,1.608,1.403991,1.492293,1.590153,1.422288,0.932754
1.32138,1.36621,1.294028,1.37179,1.431179,1.25794,0.838238
0.936209,1.10125,1.045167,1.105745,1.155106,1.139209,0.729094
0.605685,0.823874,0.782817,0.827371,0.867365,0.867467,0.518267
0.491261,0.543618,0.519695,0.545982,0.575291,0.735951,0.400127
0.44123,0.447369,0.429986,0.449324,0.474541,0.677131,0.348796
0.413016,0.406028,0.391567,0.407843,0.431207,0.647134,0.318138
0.399822,0.390448,0.376219,0.392221,0.415455,0.642263,0.303176
0.421968,0.377126,0.363596,0.378775,0.40162,0.672563,0.323151
0.48677,0.419643,0.403302,0.420749,0.446789,0.770343,0.386547
0.720944,0.639372,0.593217,0.631856,0.696244,1.131909,0.589226
0.842822,1.29488,0.796748,0.875675,1.016724,1.224336,0.729328
2.37135,1.71141,0.870388,0.941393,1.058878,1.412877,0.930545
3.13032,2.90149,0.631808,0.66482,0.71293,1.266426,0.881504
1.50905,3.09653,0.643624,0.670077,0.70504,1.375364,0.899149
0.996766,0.70198,0.672551,0.699003,0.733561,1.292719,0.920121
0.982256,0.683051,0.653917,0.680176,0.714485,1.252955,0.910242
1.71141,2.07172,0.645315,0.673592,0.707163,1.224878,0.868411
0.904721,0.91212,0.657933,0.692165,0.719141,1.207757,0.852822
0.910489,0.69969,0.691647,0.744679,0.747264,1.248031,0.900726
1.00061,1.34246,0.902099,0.996624,0.952481,1.399784,1.046903
1.62079,1.68942,1.317658,1.45712,1.3839,1.737347,1.281304
1.23792,1.64466,1.522658,1.660818,1.64703,1.727161,1.249922
1.89413,3.7417,1.510499,1.59184,1.710672,1.564975,1.083994
1.62081,2.32135,1.403991,1.492293,1.590153,1.382139,0.932754
1.04049,1.36621,1.294028,1.37179,1.431179,1.23219,0.838238
0.814363,1.10125,1.045167,1.105745,1.155106,1.09237,0.729094
0.60121,0.823874,0.782817,0.827371,0.867365,0.806279,0.518267
0.885293,0.941675,0.524246,0.550533,0.579842,0.667572,0.404678
0.431868,0.44368,0.426298,0.445636,0.470853,0.59875,0.345108
0.404639,0.403569,0.389108,0.405384,0.428748,0.56643,0.315679
0.392314,0.389219,0.37499,0.390992,0.414226,0.552193,0.301947
0.413323,0.374667,0.361137,0.376316,0.399161,0.573101,0.320692
0.476397,0.863702,0.399613,0.41706,0.4431,0.685591,0.382858
1.12062,0.629536,0.583381,0.62202,0.686408,1.00964,0.57939
1.48819,2.19111,0.822015,0.900942,1.041991,1.122349,0.754595
0.871505,0.811463,0.718396,0.789401,0.906886,1.172654,0.778553
0.914448,0.629363,0.590005,0.623017,0.671127,1.200882,0.839701
0.934537,0.625272,0.595674,0.622127,0.65709,1.2736,0.851199
1.3978,1.31259,0.622757,0.649209,0.683767,1.196357,0.870327
0.919438,0.63756,0.608426,0.634685,0.668994,1.175027,0.864751
0.875699,0.633492,0.604127,0.632404,0.665975,1.120824,0.827223
0.851617,1.18224,0.622893,0.657125,0.684101,1.121649,0.817782
0.85623,0.662191,0.654147,0.707179,0.709764,1.168263,0.863226
0.946465,0.837023,0.868288,0.962813,0.91867,1.330912,1.013092
1.55048,1.78344,1.284462,1.423924,1.350704,1.666869,1.248108
1.66531,2.15641,1.491306,1.629466,1.615678,1.667112,1.21857
1.62644,3.00008,1.479147,1.560488,1.67932,1.515923,1.052642
1.0901,1.53257,1.372025,1.460327,1.558187,1.331553,0.900788
0.988461,1.33302,1.260831,1.338593,1.397982,1.180481,0.805041
0.767958,1.0742,1.018118,1.078696,1.128057,1.048892,0.702045
0.566533,0.80912,0.768063,0.812617,0.852611,0.771992,0.503513
0.459614,0.537471,0.513548,0.539835,0.569144,0.636838,0.39398
0.412575,0.44368,0.426298,0.445636,0.470853,0.578802,0.345108
0.780129,0.403569,0.389108,0.405384,0.428748,0.543302,0.315679
0.375055,0.389219,0.37499,0.390992,0.414226,0.529722,0.301947
0.406474,0.385034,0.371504,0.386683,0.409528,0.560108,0.331059
0.459583,1.1713,0.399613,0.41706,0.4431,0.633635,0.382858
1.58621,1.207,0.683089,0.721728,0.786116,1.028961,0.679098
1.60771,1.39589,0.874946,0.953873,1.094922,1.138778,0.807526
3.82438,3.53007,0.852907,0.923912,1.041397,1.198357,0.913064
5.24411,5.12962,0.590005,0.623017,0.671127,1.135757,0.839701
2.83796,5.18796,0.658103,0.684556,0.719519,1.225811,0.913628
0.911982,0.92199,0.622757,0.649209,0.683767,1.128774,0.870327
0.899778,0.63756,0.608426,0.634685,0.668994,1.136261,0.864751
0.861602,0.633492,0.604127,0.632404,0.665975,1.073378,0.827223
1.23354,0.648521,0.622893,0.657125,0.684101,1.071725,0.817782
1.36467,2.28835,0.654147,0.707179,0.709764,1.113259,0.863226
0.939335,0.837023,0.868288,0.962813,0.91867,1.274411,1.013092
1.14774,1.21774,1.284462,1.423924,1.350704,1.585201,1.248108
1.16795,1.46322,1.491306,1.629466,1.615678,1.602343,1.21857
1.1359,1.98295,1.479147,1.560488,1.67932,1.45851,1.052642
1.49751,1.53257,1.372025,1.460327,1.558187,1.271586,0.900788
0.9893,1.33302,1.260831,1.338593,1.397982,1.111911,0.805041
0.755927,1.46765,1.018118,1.078696,1.128057,0.978601,0.702045
0.967931,1.43749,0.768063,0.812617,0.852611,0.701992,0.503513
0.449512,0.537471,0.513548,0.539835,0.569144,0.569403,0.39398
0.403609,0.44368,0.426298,0.445636,0.470853,0.511826,0.345108
0.376067,0.403569,0.389108,0.405384,0.428748,0.478721,0.315679
0.824213,1.0861,0.37499,0.390992,0.414226,0.461246,0.301947
0.383648,0.768226,0.361137,0.376316,0.399161,0.483125,0.320692
0.448181,0.632469,0.399613,0.41706,0.4431,0.568268,0.382858
0.663704,0.938896,0.583381,0.62202,0.686408,0.83586,0.57939
1.17724,0.881473,0.777076,0.856003,0.997052,0.971593,0.709656
0.842016,1.22697,0.715486,0.786491,0.903976,1.035467,0.775643
1.3447,1.56194,0.602415,0.635427,0.683537,1.106127,0.852111
1.92331,1.80181,0.665278,0.691731,0.726694,1.187813,0.920803
1.51096,1.40938,0.643056,0.669508,0.704066,1.135951,0.890626
1.07623,1.52009,0.608426,0.634685,0.668994,1.09571,0.864751
0.861556,0.988026,0.604127,0.632404,0.665975,1.061714,0.827223
1.3687,1.53923,0.622893,0.657125,0.684101,1.048039,0.817782
0.853222,0.662191,0.654147,0.707179,0.709764,1.092937,0.863226
0.946517,0.837023,0.868288,0.962813,0.91867,1.252931,1.013092
1.14769,1.21774,1.284462,1.423924,1.350704,1.556693,1.248108
1.17169,1.46322,1.491306,1.629466,1.615678,1.577946,1.21857
2.63066,3.49975,1.479147,1.560488,1.67932,1.422774,1.052642
1.85188,3.42735,1.372025,1.460327,1.558187,1.243037,0.900788
0.96971,1.33302,1.260831,1.338593,1.397982,1.094857,0.805041
0.747865,1.0742,1.018118,1.078696,1.128057,0.962074,0.702045
0.546741,0.80912,0.768063,0.812617,0.852611,0.686319,0.503513
0.438669,0.537471,0.513548,0.539835,0.569144,0.552441,0.39398
0.391213,0.44368,0.426298,0.445636,0.470853,0.493452,0.345108
0.362528,0.403569,0.389108,0.405384,0.428748,0.457191,0.315679
