Zone-1,Zone-2,Zone-3,Zone-4,Zone-5,Zone-6,Zone-7
28.806269,45.112178,20.099146,12.537918,13.412705,17.664209,15.175876
25.105903,32.071741,21.44424,14.534591,14.649067,18.331154,15.667969
28.47378,46.734064,26.315718,19.810907,17.685509,20.924988,17.68617
21.370762,55.167185,30.032038,24.344688,21.764111,23.048712,19.023185
29.612975,61.628445,32.812861,27.752227,26.947978,24.841031,20.512389
42.240398,69.692525,33.344084,28.34525,29.032678,25.344082,20.730621
33.641711,55.505694,29.54712,25.022304,25.446705,23.408214,18.836371
35.396838,48.54884,23.971112,19.457515,20.434343,17.601277,14.477876
24.772401,25.54592,18.484295,14.864719,16.078804,12.636463,10.97994
18.508768,14.745212,13.031338,9.919785,11.005877,10.023678,9.054185
10.656504,12.008471,10.33165,7.895362,8.639508,8.40401,7.598259
8.2716,7.618031,8.871728,7.075359,7.634276,7.206221,6.405954
7.488397,6.853232,8.185371,6.906616,7.469459,6.479425,5.710355
5.958152,14.034359,7.934003,6.920147,7.277454,6.388073,5.60913
6.801127,14.079388,8.69937,7.959518,8.341226,7.67151,6.428572
20.617527,30.735904,11.692601,11.426131,12.367057,11.472405,9.474969
14.759867,28.233406,16.363235,16.121943,18.146661,13.453766,10.879382
25.608617,34.25695,15.221161,14.584848,16.296179,14.355379,12.110148
20.03057,29.446967,14.456291,12.477325,11.470996,15.965741,13.837571
24.861214,28.027699,15.794606,12.185369,12.331533,16.810723,13.755931
30.124589,41.89027,17.011075,12.701897,14.063226,17.392619,15.391137
24.355403,35.068238,18.372229,12.648167,12.712082,18.528459,16.21355
36.616292,44.316643,19.705447,12.87132,12.944632,18.900914,16.121921
31.200667,31.232983,19.89871,13.044478,13.58583,18.392706,15.931754
31.759243,32.115655,19.489603,13.105334,14.499869,18.642858,16.192774
28.389354,33.148329,20.796735,14.843291,15.472267,19.346494,17.034292
29.735385,33.303548,24.698453,19.117604,17.685509,21.82872,18.595494
31.470408,39.915518,27.626675,23.368259,21.764111,23.460312,19.331885
26.911803,39.498176,30.82688,27.151739,26.947978,24.841031,20.512389
28.691012,40.991559,31.268014,27.210019,29.032678,25.344082,20.730621
26.98173,34.075561,27.949619,24.218519,25.446705,23.408214,18.836371
20.8085,26.755458,22.80903,19.388311,20.434343,17.601277,14.477876
13.026919,22.145315,17.831389,14.864719,16.078804,12.636463,10.97994
10.413268,13.933898,12.505512,9.919785,11.005877,10.023678,9.054185
9.029771,11.54212,9.977624,7.895362,8.639508,8.40401,7.598259
8.522158,7.425962,8.705553,7.075359,7.634276,7.206221,6.405954
8.017876,6.836734,8.203463,6.906616,7.469459,6.479425,5.710355
7.472972,6.624876,7.692775,6.776062,7.277454,6.388073,5.60913
8.637001,7.527934,8.442141,7.775926,8.341226,7.67151,6.428572
10.874043,13.291834,11.762102,11.321553,12.367057,11.472405,9.294793
11.773465,17.887822,15.270253,15.210626,17.257336,13.453766,10.699206
11.917703,34.220265,14.646633,14.302969,15.584719,14.355379,11.479532
15.96608,27.72852,12.216801,11.519627,11.470996,15.254281,12.495495
31.870258,50.881671,12.350875,11.429574,11.522813,16.099263,13.39789
24.344246,34.086315,13.701241,12.019282,11.933666,16.859024,14.323947
35.685774,43.644873,14.062001,11.840628,11.80835,17.419034,14.92626
31.318435,22.701441,14.908513,11.956393,12.367957,17.580122,15.144069
29.608788,24.69906,16.875068,12.468128,12.853706,17.426799,15.092696
24.785558,25.542087,18.070838,13.089521,13.412705,17.664209,15.175876
25.915218,28.818412,19.908062,15.197045,14.649067,18.331154,15.667969
29.194754,33.816879,24.628242,20.421813,17.685509,20.924988,17.68617
28.79847,50.008403,28.95207,26.305211,21.764111,23.048712,19.023185
36.371062,52.350991,32.413347,30.454992,26.947978,24.841031,20.512389
53.39451,70.578611,32.90911,30.602429,29.032678,25.344082,20.730621
42.019089,58.814628,30.402606,28.424655,25.446705,23.408214,18.836371
45.648708,54.598524,24.956029,22.620508,20.434343,17.601277,14.477876
39.63204,36.362531,18.620181,15.846408,16.078804,12.636463,10.97994
26.431071,20.775687,13.576266,10.672641,11.005877,10.023678,9.054185
19.311979,21.957226,10.867699,8.405074,8.639508,8.40401,7.598259
13.12817,8.105401,9.086673,7.075359,7.634276,7.206221,6.405954
11.696029,7.006969,8.518165,6.906616,7.469459,6.479425,5.710355
6.314287,11.813195,8.792903,7.992245,7.277454,6.388073,5.60913
6.89429,23.604868,11.871554,11.5839,10.324921,7.67151,6.428572
23.914235,33.407976,16.431059,15.980411,16.182193,11.472405,9.294793
36.910945,56.395674,21.455871,21.957456,19.03988,15.040722,12.286162
40.98812,50.912635,21.186393,21.508242,17.373696,17.724879,13.658815
45.451879,54.80206,16.686992,16.719909,16.650539,18.227042,15.321565
57.103771,38.031965,15.194334,15.334919,15.239673,19.898874,18.931148
51.15875,45.643731,13.768355,14.838255,12.292922,21.30494,18.459504
45.095009,34.604165,13.353595,14.264,12.880195,19.712606,17.019623
41.216791,35.981292,13.859338,13.109782,12.671501,18.292711,16.090239
37.998475,22.154905,15.259678,12.662972,12.853706,18.095522,15.67961
35.360153,28.818235,16.684154,13.143376,13.412705,17.815981,15.289705
29.499453,30.393576,19.819808,14.944761,14.649067,18.331154,15.667969
35.353504,36.676368,24.981766,19.244404,17.685509,20.924988,17.68617
36.726442,38.803747,27.933649,23.368259,21.764111,23.048712,19.023185
34.54643,41.510246,30.963506,27.151739,26.947978,24.841031,20.512389
34.778908,42.013081,31.323254,27.210019,29.032678,25.344082,20.730621
31.745395,35.375866,28.010424,24.218519,25.446705,23.408214,18.836371
24.589119,26.900789,22.938109,19.388311,20.434343,17.601277,14.477876
16.743909,20.180882,17.989516,14.864719,16.078804,12.636463,10.97994
13.476837,13.460971,12.659607,9.919785,11.005877,10.023678,9.054185
11.161668,10.0774,10.134516,7.895362,8.639508,8.40401,7.598259
11.553007,7.916859,8.861849,7.075359,7.634276,7.206221,6.405954
8.418347,8.080437,8.332918,6.906616,7.469459,6.479425,5.710355
9.204587,7.412078,7.790402,6.776062,7.277454,6.388073,5.60913
8.472315,10.283141,8.521433,7.775926,8.341226,7.67151,6.428572
11.085969,12.584812,11.819046,11.321553,12.367057,11.472405,9.294793
11.172288,17.968981,15.324264,15.210626,17.257336,13.453766,10.699206
12.126379,15.973876,14.4345,13.893225,15.584719,14.355379,11.479532
13.658526,13.398843,12.638416,10.997375,11.470996,15.254281,12.495495
15.450505,17.009857,13.826969,11.132338,11.522813,16.099263,13.39789
20.407534,17.151881,14.78901,11.443541,11.933666,16.859024,14.323947
21.015694,19.525447,15.435208,11.233097,11.80835,17.419034,14.92626
24.744096,21.955424,16.916249,11.458625,12.367957,17.580122,15.144069
25.112585,34.944647,19.083004,12.407571,12.853706,17.426799,15.092696
26.899879,36.816452,19.96714,13.193652,13.412705,17.664209,15.175876
45.885087,55.296491,22.542984,15.993629,15.983062,18.331154,15.667969
36.1864,48.947042,28.27097,21.334301,19.57855,20.924988,17.68617
51.298241,59.744481,31.817736,26.325559,22.424787,24.115908,20.090381
42.457414,47.422064,33.550866,29.108319,27.748375,26.568903,21.439864
42.084934,45.17092,33.252255,28.505923,31.662577,26.805155,22.496584
33.68336,42.982285,28.991117,24.714026,26.768057,25.237716,21.428179
24.385574,31.081325,23.284574,19.388311,20.434343,19.494318,16.269287
17.093582,25.602173,18.229206,14.879475,16.097249,13.297139,11.475447
10.622207,16.781854,12.728193,9.940688,11.032928,10.023678,9.054185
9.313634,11.278027,10.152297,7.933482,8.655494,8.418766,7.613015
6.981099,10.272198,8.82983,7.117165,7.662558,7.230813,6.419479
7.970361,6.945554,8.244243,6.955803,7.534629,6.505248,5.739868
7.179077,11.543263,7.927245,6.854753,7.364752,6.428651,5.657084
8.819696,10.877354,8.8175,7.921012,8.496147,7.726843,6.478988
17.979399,24.13679,12.146077,11.585897,12.624024,11.549868,9.367337
14.67203,22.032331,15.678339,15.644637,17.643398,13.60008,10.828308
19.174742,26.619372,14.520675,14.505511,16.129381,14.609888,11.705763
16.489453,15.226946,12.013701,11.780555,12.157666,15.662473,12.880326
17.475392,17.638035,12.631558,12.013264,12.310914,16.684499,13.95608
17.791215,18.662024,13.485795,12.36258,12.799836,17.601634,15.057949
16.796456,20.089752,13.701207,12.108494,12.681289,18.271066,15.785054
18.920748,24.337462,15.198211,12.287919,13.230446,18.483178,16.066182
17.535158,24.987128,16.687132,12.620247,13.660253,18.308958,15.989608
17.66983,28.528989,17.390359,13.230114,14.148556,18.504568,16.030373
16.707127,28.83026,19.400177,15.213887,15.331439,19.109425,16.43456
18.173022,38.646237,24.389022,19.896074,18.36911,21.645473,18.411575
18.904968,40.046444,27.679132,24.15431,22.41943,23.736001,19.714778
28.331389,54.243073,30.961325,27.875292,27.60145,25.51049,21.183691
23.83088,46.398907,31.772451,27.986637,29.645579,25.992638,21.378562
31.89772,49.607043,28.421269,24.904775,25.975388,24.052466,19.476934
21.578148,29.504119,22.914888,19.841993,20.879418,18.220326,15.093238
18.624646,24.325533,17.807622,15.181929,16.468552,13.188506,11.551039
11.079299,13.09071,12.304277,10.109126,11.293582,10.482277,9.550898
9.663758,11.546065,9.689309,7.996185,8.791967,8.755645,7.969568
7.230685,8.81621,8.366872,7.135606,7.711734,7.43122,6.626032
8.817237,11.581461,7.796817,6.955803,7.534629,6.594999,5.821012
6.86405,9.989998,7.397145,6.854753,7.364752,6.453239,5.675525
9.350392,11.856326,8.196098,7.921012,8.496147,7.726843,6.478988
11.018247,23.722556,12.40887,11.966127,12.624024,11.549868,9.367337
12.49511,33.854853,16.893081,16.336778,17.849073,13.60008,10.828308
30.95333,47.50369,15.788476,15.28555,16.713461,14.609888,11.705763
29.110223,50.575595,16.205637,14.22487,14.113783,15.827013,13.044866
39.7269,50.472655,16.833244,14.368157,14.023962,17.184671,14.332847
40.456222,47.576992,17.592363,15.552449,13.615244,19.357059,16.685055
39.412387,39.996484,17.095589,14.288972,14.324844,20.259457,17.094013
35.9682,37.677744,17.644729,13.814245,15.999175,20.274153,18.696268
33.577853,46.448479,17.629086,13.408436,14.129461,20.441028,18.53782
31.047344,38.939475,17.657752,13.67357,14.148556,20.094211,17.35457
28.770823,42.871421,19.351316,15.312271,15.331439,19.344029,16.610513
24.693024,37.152639,25.417001,21.604605,20.64565,21.645473,18.411575
22.298313,46.80598,29.814301,26.690592,25.883162,23.736001,19.714778
28.325949,52.085661,34.770143,31.966188,28.91545,27.331722,23.004923
31.133978,56.680418,34.87714,31.495108,31.011503,29.12787,23.14787
32.572873,44.474319,30.512399,27.132435,30.603352,26.73239,22.537282
28.087945,38.020259,23.836946,20.827493,23.507418,21.482366,19.796086
22.459557,22.914675,17.613092,15.167173,16.450107,16.652238,14.887963
15.359774,16.472554,12.238513,10.088223,11.266531,11.796277,10.536398
10.776498,10.595617,9.656557,7.958065,8.775981,8.740889,7.954812
8.001101,8.48219,8.401219,7.0938,7.683452,7.406628,6.612507
8.659144,7.297056,7.8928,6.906616,7.469459,6.569176,5.791499
7.182626,17.278323,7.86731,6.890183,7.277454,6.412661,5.627571
7.982572,14.715894,8.801106,7.921336,8.341226,7.67151,6.428572
22.334727,37.826864,11.787201,11.404385,12.367057,11.472405,9.294793
15.332267,35.555388,15.459477,15.597624,17.257336,13.453766,10.699206
27.075593,46.247341,14.148022,14.310009,15.584719,14.355379,11.479532
31.953694,33.930386,11.071424,11.163221,11.470996,15.254281,12.495495
26.431312,32.105935,11.269863,11.452383,11.522813,16.099263,13.39789
27.851226,45.382066,12.213859,12.55529,11.933666,16.859024,14.323947
22.416933,43.087834,12.45478,12.566998,11.80835,17.419034,14.92626
42.155627,60.326585,12.714937,12.331723,12.367957,17.580122,15.144069
31.628376,65.229118,14.120167,13.503916,12.853706,17.426799,15.092696
43.912841,74.158352,14.975646,13.559033,13.412705,17.664209,15.175876
40.545482,63.348928,16.613725,14.711547,14.649067,18.331154,15.667969
38.528606,53.644228,21.849192,19.638884,18.337109,20.924988,17.68617
32.888925,58.193582,28.403355,26.308987,25.472601,23.048712,19.023185
26.813622,51.826376,32.253329,29.976305,29.497746,25.362311,21.033669
38.707384,68.295825,35.313601,32.73574,29.423638,28.41513,23.410709
29.127022,47.994688,29.973104,27.379177,28.401591,26.348942,20.255733
42.675156,53.541714,24.274991,21.788599,25.533879,20.165203,19.084448
22.698233,33.935999,17.711235,15.801998,16.078804,16.344953,15.195552
30.260232,29.811632,12.301585,10.658605,11.005877,12.573446,10.966511
13.669693,15.036057,9.213652,7.895362,8.639508,8.40401,7.598259
12.578588,9.985547,7.997971,7.075359,7.634276,7.206221,6.405954
6.180682,9.744191,7.525992,6.919996,7.486184,6.479425,5.710355
5.958152,8.358483,7.385111,7.053585,7.625194,6.388073,5.60913
6.814507,16.436219,9.321148,9.079377,9.581539,7.68489,6.441952
13.869317,26.818377,12.932225,12.910183,13.155352,11.753273,9.565626
20.98526,42.99444,17.196375,17.536924,17.966782,14.509549,11.564408
32.135675,46.628845,15.621293,15.652482,17.089046,15.35098,12.095399
36.69127,48.186952,12.85352,12.653264,13.027516,16.571372,14.459808
36.26944,38.145321,11.816531,11.527948,11.812055,17.725232,14.86231
39.06069,36.970956,11.744225,11.732783,12.704978,17.926526,15.486126
27.630388,33.873976,11.092389,11.681603,11.80835,17.901104,15.504744
27.136851,38.360969,11.354775,12.030365,12.367957,17.965778,15.433311
33.418931,46.923367,12.45566,12.192451,12.853706,17.426799,15.092696
26.930743,36.639203,13.860533,13.130936,13.412705,17.664209,15.175876
33.967546,42.610091,16.042382,15.027527,14.649067,18.331154,15.667969
30.029243,27.302569,21.418177,19.117604,17.685509,20.924988,17.68617
29.236718,33.510429,25.677818,23.427771,21.764111,23.048712,19.023185
22.979584,32.639455,29.124397,27.249785,26.947978,24.841031,20.512389
24.926649,37.941996,29.624636,27.288022,29.032678,25.344082,20.730621
26.130374,28.424509,26.539731,24.324641,25.446705,23.408214,18.836371
19.665565,25.339332,21.502463,19.496957,20.434343,17.601277,14.477876
15.26277,16.340046,16.61112,14.892158,16.078804,12.636463,10.97994
11.629899,12.172688,11.317634,9.924677,11.005877,10.023678,9.054185
9.499124,9.332125,8.763104,7.895362,8.639508,8.40401,7.598259
7.059502,8.374045,7.500867,7.075359,7.634276,7.206221,6.405954
6.183162,6.836734,7.009457,6.906616,7.469459,6.479425,5.710355
5.958152,6.624876,6.655277,6.776062,7.277454,6.388073,5.60913
6.801127,10.500361,7.502682,7.775926,8.341226,7.67151,6.428572
9.693207,16.582217,10.852059,11.321553,12.367057,11.472405,9.294793
14.212735,25.067699,14.636222,15.210626,17.257336,13.453766,10.699206
16.445975,25.064334,13.503039,13.893225,15.584719,14.355379,11.479532
17.016804,20.541356,10.959477,10.997375,11.470996,15.254281,12.495495
18.625752,19.28165,11.401,11.132338,11.522813,16.099263,13.39789
18.12786,15.985454,11.481321,11.443541,11.933666,16.859024,14.323947
21.374512,18.368667,10.865537,11.233097,11.80835,17.419034,14.92626
18.622241,18.253712,11.581904,11.458625,12.367957,17.580122,15.144069
21.648011,21.382073,13.3924,11.867179,12.853706,17.426799,15.092696
21.20069,19.875581,14.629363,12.50471,13.412705,17.664209,15.175876
22.687638,27.101575,17.265361,14.534591,14.649067,18.331154,15.667969
25.72776,28.339216,23.005916,19.117604,17.685509,20.924988,17.68617
24.960394,34.615265,26.724772,23.368259,21.764111,23.048712,19.023185
27.306706,31.56823,29.823141,27.151739,26.947978,24.841031,20.512389
26.809937,41.990658,30.867816,27.488847,29.032678,25.344082,20.730621
26.21444,32.456821,27.874864,24.574001,25.446705,23.408214,18.836371
33.509876,40.289835,22.533659,19.590485,20.434343,17.601277,14.477876
18.903728,23.833249,18.104514,15.254699,16.078804,12.636463,10.97994
24.564873,24.504816,12.611759,10.226401,11.005877,10.023678,9.054185
16.518151,7.897896,9.375276,7.895362,8.639508,8.40401,7.598259
14.771996,7.040905,8.039637,7.075359,7.634276,7.206221,6.405954
6.655769,6.836734,7.410307,6.906616,7.469459,6.479425,5.710355
6.179289,9.018738,6.958081,6.776062,7.277454,6.388073,5.60913
6.874607,9.123842,7.681503,7.775926,8.341226,7.67151,6.428572
13.500752,17.611653,10.936045,11.321553,12.367057,11.472405,9.294793
12.383839,19.534063,14.790039,15.210626,17.257336,13.453766,10.699206
15.713939,20.557275,14.011134,13.893225,15.584719,14.355379,11.479532
14.655002,13.522906,12.145701,10.997375,11.470996,15.254281,12.495495
17.867217,13.385264,13.293143,11.132338,11.522813,16.099263,13.39789
16.365249,15.789509,14.145769,11.443541,11.933666,16.859024,14.323947
19.596379,14.762967,14.618973,11.233097,11.80835,17.419034,14.92626
19.816597,18.999166,15.901733,11.458625,12.367957,17.580122,15.144069
20.832408,19.177825,17.111658,12.115979,13.164706,17.426799,15.092696
20.906916,25.122904,17.454161,12.74687,13.730955,17.664209,15.175876
26.130514,26.161526,20.10063,15.399261,15.189127,18.579954,15.916769
28.543874,34.683525,24.195766,19.692134,18.259709,21.229348,17.80393
33.203716,36.896775,27.38285,24.274829,22.303381,23.678472,19.797875
31.718882,41.381736,30.218666,27.484109,27.349798,25.581301,21.065829
33.783409,38.083306,30.842279,27.500719,29.807878,25.953032,21.581961
33.1089,36.18844,29.227033,25.943579,27.60303,23.948274,19.459441
25.201799,28.664739,23.844698,20.682106,22.159403,17.988877,14.768576
25.383157,26.973836,20.540948,17.883574,16.078804,14.361523,12.705
20.314787,15.81239,13.61481,11.21358,12.299672,11.748738,9.48545
20.151715,11.764556,10.995987,9.189157,12.089628,9.697805,10.185849
15.177811,7.040905,8.218526,7.075359,7.634276,9.362546,8.993544
14.975062,8.017669,7.626059,6.906616,7.469459,8.204485,7.00415
8.757174,8.510646,7.1618,6.776062,7.277454,6.388073,5.60913
8.117462,16.315825,8.531083,7.859997,8.341226,7.67151,6.428572
12.32359,32.46939,13.638385,11.789808,12.367057,11.472405,9.294793
26.483169,54.147405,18.401348,15.73462,17.257336,13.453766,10.699206
53.588904,73.233708,17.950934,14.283318,15.584719,14.355379,11.479532
54.015871,72.872435,15.790572,11.592838,11.470996,15.254281,12.495495
68.144199,74.12856,16.348433,11.532974,11.522813,16.099263,13.39789
59.89842,47.208979,15.736012,11.447789,11.933666,16.859024,14.323947
51.209656,32.79123,14.852547,11.233097,11.80835,17.419034,14.92626
33.188691,17.721101,16.062572,11.458625,12.367957,17.580122,15.144069
25.160591,22.568738,17.666933,11.867179,12.853706,17.426799,15.092696
22.316134,26.214126,17.896234,12.50471,13.412705,17.664209,15.175876
25.748539,31.468528,19.756928,14.534591,14.649067,18.331154,15.667969
25.632609,32.652295,24.120178,19.117604,17.685509,20.924988,17.68617
28.881348,35.733442,27.008951,23.368259,21.764111,23.048712,19.023185
28.113303,35.231694,30.372183,27.151739,26.947978,24.841031,20.512389
29.102375,33.878676,30.972018,27.210019,29.032678,25.344082,20.730621
29.964479,32.517185,27.746649,24.218519,25.446705,23.408214,18.836371
22.859152,23.769513,22.722038,19.388311,20.434343,17.601277,14.477876
19.439014,19.058388,17.578602,14.879475,16.097249,12.636463,10.97994
15.383963,11.993938,11.854422,9.940688,11.032928,10.023678,9.054185
13.472372,9.29598,9.135234,7.933482,8.655494,8.418766,7.613015
10.445412,11.825372,7.583701,7.117165,7.662558,7.230813,6.419479
9.140282,8.913572,6.853451,6.955803,7.534629,6.505248,5.739868
10.93643,10.076428,6.588613,6.854753,7.364752,6.428651,5.657084
9.996416,7.641054,7.623972,7.921012,8.496147,7.726843,6.478988
13.831213,14.778829,11.020537,11.585897,12.624024,11.549868,9.367337
14.174044,18.490607,14.788345,15.644637,17.643398,13.60008,10.828308
17.9095,23.740179,14.594698,14.505511,16.129381,14.609888,11.705763
15.501847,15.915267,13.283026,11.780555,12.157666,15.662473,12.880326
18.040371,20.167288,14.535313,12.013264,12.310914,16.684499,13.95608
18.658541,13.8091,16.290875,12.36258,12.799836,17.601634,15.057949
20.086632,14.421021,17.218006,12.168342,12.756099,18.271066,15.785054
21.792394,14.297669,18.016745,12.332805,13.290294,18.483178,16.066182
21.027378,16.178586,18.682243,12.724981,13.660253,18.368806,16.049456
24.468682,20.565329,18.944828,13.275,14.193442,18.564416,16.045335
26.254728,22.960112,20.59296,15.258773,15.451135,19.154311,16.524332
27.894949,28.72038,24.665401,19.783373,18.36911,21.720283,18.501347
26.662974,32.640725,27.95609,24.010668,22.41943,23.795849,19.759664
27.114694,33.118167,31.418037,27.793532,27.60145,25.51049,21.469733
33.233502,39.499238,31.83427,27.829684,29.645579,25.992638,22.190394
27.13388,30.048995,28.748966,24.781011,25.975388,24.052466,21.391641
24.481063,27.7002,23.667645,19.841993,20.879418,18.220326,18.688246
16.63274,16.43888,18.586096,15.181929,16.468552,13.188506,15.747387
13.96291,10.909624,13.181834,10.109126,11.293582,10.482277,13.490536
9.183034,10.758914,10.608093,7.996185,8.791967,8.755645,11.597377
7.535438,8.281985,9.334746,7.135606,7.711734,7.43122,10.453811
6.380161,8.849058,8.839455,6.955803,7.534629,6.594999,9.525593
6.03393,11.049223,8.685595,6.878103,7.364752,6.453239,9.466411
9.220372,24.048774,10.355126,8.062759,8.496147,7.726843,10.280464
20.126937,32.46518,13.784892,11.745587,12.624024,11.549868,13.568734
31.088853,53.360531,16.839057,15.758449,17.643398,13.60008,15.855979
27.666693,42.447362,16.459471,15.167848,16.729651,14.609888,17.68164
33.341248,40.357663,15.136533,13.836081,14.603212,15.662473,20.103357
30.043636,26.721964,14.581063,14.03284,13.883178,17.164715,21.253381
31.547512,24.999598,15.821747,15.474204,13.159998,19.654114,21.340728
25.515231,27.613929,14.020272,13.647854,14.820919,20.203492,19.948133
27.430528,23.149178,13.775177,13.467117,16.374974,20.262646,21.496187
25.391066,23.791424,12.794309,12.620247,13.660253,20.754504,20.351237
23.974934,27.14945,14.735667,14.868078,16.196011,20.076832,17.943196
17.965228,36.537679,16.66268,17.208284,17.926808,19.109425,16.575822
27.492834,47.484611,23.817054,24.515129,20.748629,23.283437,20.049539
30.417158,57.693481,27.817063,28.862965,26.582904,26.139889,20.890193
37.241046,55.741777,31.309198,32.841956,32.767121,28.795763,25.122994
40.832955,54.966203,30.506454,31.674059,32.145584,31.220712,26.632613
41.624256,39.353059,25.729791,26.735643,29.543615,28.931292,24.129632
30.323382,29.939703,19.94937,20.828468,23.510018,21.58632,19.612645
21.161899,23.776549,14.664829,15.167173,16.450107,16.123507,14.527846
18.324441,16.19331,10.048494,10.088223,11.266531,11.797577,10.547573
10.505331,13.860896,8.182009,7.958065,8.775981,8.740889,7.954812
10.216933,11.354587,7.379501,7.0938,7.683452,7.406628,6.612507
9.868711,8.915851,7.066997,6.906616,7.469459,6.569176,5.791499
8.344574,10.317903,7.048478,7.075518,7.651774,6.412661,5.627571
9.053557,10.725356,7.915263,8.134418,8.808057,7.67151,6.428572
14.497805,17.08257,11.387135,11.946026,12.500957,11.771861,9.594249
13.563727,18.700476,14.655912,15.669543,17.481928,13.887122,10.90797
15.669761,19.039175,14.002167,14.864954,17.092446,14.713871,11.962191
16.880729,12.86136,11.178829,11.582834,12.385508,15.729026,13.145529
21.986084,18.568339,12.174073,12.465904,11.775088,17.212806,14.470044
18.862844,17.339229,11.763037,12.07994,12.62052,17.639636,14.58605
24.62282,21.849422,11.706544,12.071316,13.101774,18.105888,16.098148
20.257465,21.577318,11.22401,11.60999,12.519322,18.590332,16.164592
21.766399,31.3132,12.099883,12.589041,13.457531,18.224876,15.88046
19.190374,38.4691,14.073559,14.626857,15.421478,17.916484,15.478606
34.76175,48.984058,16.531517,17.209035,17.362277,18.693122,15.979482
31.435784,54.907052,22.82865,23.307933,19.003083,22.564036,19.205107
41.648081,57.585672,28.460957,28.51066,25.371499,25.635171,20.62058
39.634923,50.67638,31.319523,30.933469,32.254288,27.305851,23.385835
42.708446,61.189924,33.704157,31.811726,31.133583,29.869377,26.200181
45.609446,49.912518,29.035701,26.290597,26.988672,27.855357,22.080717
46.844955,62.671665,24.496141,21.692489,23.650191,20.004683,17.882366
33.162355,37.217026,18.229783,15.670768,16.078804,14.81438,13.517835
36.502138,33.222224,12.273593,10.256165,11.005877,11.631602,10.260128
24.036641,8.606816,9.088202,7.895362,8.639508,8.40401,7.598259
16.10612,7.040905,7.882131,7.075359,7.634276,7.206221,6.405954
8.128938,6.836734,7.373028,6.906616,7.469459,6.479425,5.710355
7.449935,7.912767,7.008967,6.776062,7.277454,6.388073,5.60913
7.982317,8.386528,7.797459,7.775926,8.341226,7.67151,6.428572
10.0038,14.409088,10.948276,11.321553,12.367057,11.472405,9.294793
11.118427,17.288867,14.218021,15.210626,17.257336,13.453766,10.699206
11.917703,18.487939,12.965361,13.893225,15.584719,14.355379,11.479532
12.756884,12.979434,10.546475,10.997375,11.470996,15.254281,12.495495
16.066146,20.243393,10.761438,11.132338,11.522813,16.099263,13.39789
15.383909,25.652119,11.594395,11.498101,11.933666,16.859024,14.323947
22.61436,31.564585,11.853231,11.302643,11.80835,17.419034,14.92626
27.814288,34.945577,12.227154,11.498199,12.367957,17.580122,15.144069
24.878649,30.783527,13.376949,11.943275,12.853706,17.426799,15.092696
27.890223,34.375605,15.781609,14.07035,15.294825,17.664209,15.175876
24.648585,27.430211,18.419373,16.719603,17.474438,18.331154,15.667969
29.76117,40.205782,24.263947,22.544377,18.741249,22.430684,19.191866
26.425768,41.277372,27.589887,26.345076,22.893383,25.610148,20.455349
32.051779,45.808827,30.256331,29.072816,30.751175,27.026043,23.034868
30.555682,39.117622,29.860419,28.220596,31.417623,28.018007,24.572775
31.72673,34.126223,26.019819,24.382598,25.665477,26.233585,21.549253
24.367572,26.283429,21.461002,19.771162,20.434343,18.875789,15.488453
13.951437,21.27765,16.642414,15.028798,16.242883,12.855235,11.034633
12.232766,13.91976,11.617968,10.083864,11.443421,10.187757,9.382343
9.447909,10.836076,9.064024,7.895362,8.639508,8.677475,7.926417
8.644185,7.040905,7.842601,7.075359,7.634276,7.424993,6.570033
8.543494,6.836734,7.3244,6.906616,7.469459,6.479425,5.710355
6.745756,6.624876,6.939694,6.776062,7.277454,6.388073,5.60913
9.163939,10.020757,7.718946,7.775926,8.341226,7.67151,6.428572
10.874613,14.046342,11.37805,11.806281,12.972967,11.472405,9.294793
14.493385,25.590513,15.083624,16.011816,18.289119,13.453766,10.699206
17.398727,22.06611,14.294878,15.069732,16.022363,14.840107,11.96426
20.37532,23.747844,12.061624,12.126798,11.834542,16.176653,13.054321
20.876106,16.047037,12.37857,11.824117,12.820502,16.900453,14.234393
21.897704,20.055263,12.806074,11.771774,12.808954,17.793167,15.707505
20.001356,15.073227,13.086548,11.233097,11.80835,18.450817,15.946272
21.098949,20.987812,14.416939,11.458625,12.367957,18.017766,15.472302
16.442139,19.696474,15.795652,11.867179,12.853706,17.426799,15.092696
18.715538,24.460904,16.429751,12.50471,13.412705,17.664209,15.175876
17.510157,22.49011,18.411303,14.534591,14.649067,18.331154,15.667969
19.01601,28.797682,23.490833,19.5433,18.217629,20.924988,17.68617
18.223826,34.658131,27.497905,24.501027,23.206677,23.048712,19.253835
23.332307,39.924326,30.981833,28.506829,27.761474,25.266727,21.418299
28.494473,41.777844,31.866868,28.952909,29.35195,26.583274,22.857308
29.20487,35.359403,27.966263,25.147913,26.908219,24.540982,21.580968
26.079417,27.019414,22.587734,19.998433,22.061335,18.743519,18.113074
19.731217,18.018671,16.925266,14.864719,16.078804,14.079029,13.776953
15.314829,11.10796,11.625966,9.919785,11.005877,10.837174,10.62323
9.405579,9.865501,9.078495,7.895362,8.639508,8.40401,8.638224
7.192269,7.040905,7.775702,7.075359,7.634276,7.206221,7.585374
6.180682,8.505571,7.200103,6.906616,7.469459,6.479425,6.479809
5.958152,7.737434,6.802559,6.776062,7.277454,6.388073,6.025197
